,id,uri,estateType,offerType,disposition,imageAltText,address,surface,surfaceLand,tags,price,charges,currency,petFriendly,reserved,highlighted,roommate,project,originalPrice,isDiscounted,nemoreport,isNew,videos,links,__typename,mainImage.id,mainImage.url,mainImage.__typename,gps.lat,gps.lng,gps.__typename,mortgageData.rateLow,mortgageData.rateHigh,mortgageData.loan,mortgageData.years,mortgageData.__typename,project.id,project.__typename,mainImage
272,688350,688350-nabidka-pronajem-bytu-rychtare-petrika-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 34 m², Rychtáře Petříka, Praha, Praha","Rychtáře Petříka, Praha - Hostivař",34,0.0,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Výtah', 'Garáž', 'Terasa 22 m²']",14500,3500,CZK,,True,False,False,,14500,False,,False,[],[],Advert,13059127,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/688k/688350/1634285928-rqmfduqxgi.jpg,Image,50.05571,14.52528,GPSPoint,,,,,MortgageData,,,
273,439499,439499-nabidka-pronajem-bytu-namesti-junkovych-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 35 m², náměstí Junkových, Praha, Praha","náměstí Junkových, Praha - Stodůlky",35,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 5 m²']",16000,3000,CZK,,True,True,False,,16000,False,,False,[],[],Advert,3085736,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/439k/439499/1472729981-cxgze-i7010.jpg,Image,50.0466039,14.30555435,GPSPoint,,,,,MortgageData,,,
274,788620,788620-nabidka-pronajem-bytu-choceradska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 55 m², Choceradská, Praha, Praha","Choceradská, Praha - Záběhlice",55,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Balkón 2,1 m²', 'Sklep 2,1 m²']",16000,4851,CZK,True,False,False,False,,16000,False,,False,[],[],Advert,16507141,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788620/1687127912-gqextskruo-phpfdczgd.jpg,Image,50.04425,14.4915,GPSPoint,,,,,MortgageData,,,
275,786930,786930-nabidka-pronajem-bytu-roskotova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 50 m², Roškotova, Praha, Praha","Roškotova, Praha - Braník",50,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah']",17000,4335,CZK,False,False,False,False,,16500,False,,False,[],[],Advert,16409690,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786930/1686505087-soatvrxrmv-phpagosh1.jpg,Image,50.04099,14.42687,GPSPoint,,,,,MortgageData,,,
276,726487,726487-nabidka-pronajem-bytu-na-maninach-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 37 m², Na Maninách, Praha, Praha","Na Maninách, Praha - Holešovice",37,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Balkón 2 m²']",16500,3300,CZK,,False,False,False,,17500,True,,False,[],[],Advert,13687316,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/726k/726487/1658252511-rkjwqmsfyf-phpps8hao.jpg,Image,50.10228,14.45192,GPSPoint,,,,,MortgageData,,,
277,407918,407918-nabidka-pronajem-bytu-jirankova-praha-17,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 44 m², Jiránkova, Praha, Praha","Jiránkova, Praha - Řepy",44,,"['MHD 1 minuta pěšky', 'Výtah']",14000,4269,CZK,,False,True,False,,15000,True,,False,[],[],Advert,16659576,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/407k/407918/1688284299-imzdlcmras-phpkpjcla.jpg,Image,50.0637598,14.3084504,GPSPoint,,,,,MortgageData,,,
278,788588,788588-nabidka-pronajem-bytu-hradesinska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 68 m², Hradešínská, Praha, Praha","Hradešínská, Praha - Vinohrady",68,,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",15000,5000,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,16506066,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788588/1687104984-chfsvnzkpd-phprlkzng.jpg,Image,50.0741,14.46169,GPSPoint,,,,,MortgageData,,,
279,755195,755195-nabidka-pronajem-bytu-hostalkova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 47 m², Hošťálkova, Praha, Praha","Hošťálkova, Praha - Břevnov",47,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Parkování']",17000,5000,CZK,False,False,False,False,,17000,False,,False,[],[],Advert,14448775,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/755k/755195/1670693270-ynhyzuwaqj-php5fflvf.jpg,Image,50.0804,14.35908,GPSPoint,,,,,MortgageData,,,
280,787049,787049-nabidka-pronajem-bytu-kurandove-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Kurandové, Praha, Praha","Kurandové, Praha - Hlubočepy",33,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování']",15500,4300,CZK,False,True,False,False,,16500,True,,False,[],[],Advert,16416241,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787049/1686581809-woxuutpuyx-phprktwa1.jpg,Image,50.0325479,14.379663,GPSPoint,,,,,MortgageData,,,
281,788469,788469-nabidka-pronajem-bytu-berlinska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 31 m², Berlínská, Praha, Praha","Berlínská, Praha - Hostivař",31,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Terasa 14 m²']",13500,1800,CZK,True,False,False,False,,13500,False,,False,[],[],Advert,16502271,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788469/1686956936-dgvvykqcbr-php6kgreh.jpg,Image,50.04474,14.51544,GPSPoint,,,,,MortgageData,,,
282,698093,698093-nabidka-pronajem-bytu-ledvinova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 30 m², Ledvinova, Praha, Praha","Ledvinova, Praha - Chodov",30,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 1 m²']",12000,2000,CZK,,False,True,False,,12000,False,,False,[],[],Advert,13242246,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/698k/698093/1641333665-zdcusaqygl.jpg,Image,50.03396,14.50034,GPSPoint,,,,,MortgageData,,,
283,705281,705281-nabidka-pronajem-bytu-zahorskeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 47 m², Záhorského, Praha, Praha","Záhorského, Praha - Hlubočepy",47,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Balkón 6 m²', 'Sklep 2 m²', 'Lodžie 6 m²']",16390,6510,CZK,,False,True,False,,16390,False,,False,[],[],Advert,13339611,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/705k/705281/1644113758-rhxlbhpnst.jpg,Image,50.03045,14.37274,GPSPoint,,,,,MortgageData,,,
284,787976,787976-nabidka-pronajem-bytu-ke-krizi-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Ke Kříži, Praha, Praha","Ke Kříži, Praha - Uhříněves",45,,"['Částečně vybaveno', 'Výtah']",17000,4000,CZK,False,False,False,False,,17000,False,,False,[],[],Advert,16469698,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787976/1686742853-zdegnqgawj-phpoly3kf.jpg,Image,50.0293152,14.5940672,GPSPoint,,,,,MortgageData,,,
285,639682,639682-nabidka-pronajem-bytu-u-pekarky-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 27 m², U Pekařky, Praha, Praha","U Pekařky, Praha - Libeň",27,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž']",13900,2700,CZK,,False,True,False,,13900,False,,False,[],[],Advert,12576410,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/639k/639682/1618483798-wtcbjejxxh.jpg,Image,50.114484,14.479922,GPSPoint,,,,,MortgageData,,,
286,461856,461856-nabidka-pronajem-bytu-u-parniho-mlyna-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 33 m², U Parního mlýna, Praha, Praha","U Parního mlýna, Praha - Holešovice",33,0.0,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah']",12832,3368,CZK,,False,False,False,,11832,False,,False,[],[],Advert,13399742,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/461k/461856/1646118583-poaskfdcpz.jpg,Image,50.1064671,14.4542935,GPSPoint,,,,,MortgageData,,,
287,581862,581862-nabidka-pronajem-bytu-klimentska-prague,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 48 m², Klimentská, Praha, Praha","Klimentská, Praha - Nové Město",48,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah']",14450,4450,CZK,,False,True,False,,14450,False,,False,[],[],Advert,12208669,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/581k/581862/1605278875-mqmkpfavmx.jpg,Image,50.092077,14.430363,GPSPoint,,,,,MortgageData,,,
288,784491,784491-nabidka-pronajem-bytu-pod-kesnerkou-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 20 m², Pod Kesnerkou, Praha, Praha","Pod Kesnerkou, Praha - Smíchov",20,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Sklep 1,5 m²']",13000,3000,CZK,False,False,False,False,,14000,True,,False,"[{'id': '6524', 'previewUrl': 'https://api.bezrealitky.cz/media/video-preview/6524', 'status': 'PROCESSED', '__typename': 'AdvertVideo'}]",[],Advert,16269752,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/784k/784491/1685043054-jenzgakghn-phpykzk85.jpg,Image,50.05991,14.39984,GPSPoint,,,,,MortgageData,,,
289,417634,417634-nabidka-pronajem-bytu-zrzaveho-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 43 m², Zrzavého, Praha, Praha","Zrzavého, Praha - Řepy",43,,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah']",16000,4800,CZK,,False,True,False,,16000,False,,False,[],[],Advert,13604036,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/417k/417634/1654530984-zxuqodblsd-phpqoawtm.jpg,Image,50.0664599,14.3106597,GPSPoint,,,,,MortgageData,,,
290,666949,666949-nabidka-pronajem-bytu-konevova-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 24 m², Koněvova, Praha, Praha","Koněvova, Praha - Žižkov",24,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah']",10000,6061,CZK,,False,True,False,,10000,False,,False,[],[],Advert,12746719,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/666k/666949/1624258080-gsjnrjgkic.jpg,Image,50.08998,14.46674,GPSPoint,,,,,MortgageData,,,
291,786728,786728-nabidka-pronajem-bytu-komenskeho-namesti-ricany,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 55 m², Komenského náměstí, Říčany, Středočeský kraj","Komenského náměstí, Říčany u Prahy, Středočeský kraj",55,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Lodžie 2 m²']",10000,7200,CZK,False,False,False,False,,10000,False,,False,[],[],Advert,16571689,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786728/1687506404-nrelgnhlcf-phpmfdac3.jpg,Image,49.99159,14.6653,GPSPoint,,,,,MortgageData,,,
292,640147,640147-nabidka-pronajem-bytu-neustupneho-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Neustupného, Praha, Praha","Neustupného, Praha - Stodůlky",45,0.0,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Sklep 2 m²']",15000,2500,CZK,,False,True,False,,15000,False,,False,[],[],Advert,12228434,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/640k/640147/1605957468-curzunhoyd.jpg,Image,50.043968,14.322204,GPSPoint,,,,,MortgageData,,,
293,436034,436034-nabidka-pronajem-bytu-vladycka-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 28 m², Vladycká, Praha, Praha","Vladycká, Praha - Hostivař",28,0.0,"['MHD 3 minuty pěšky', 'Výtah', 'Parkování', 'Balkón 4 m²']",12000,3000,CZK,,False,True,False,,12000,False,,False,[],[],Advert,7057380,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/436k/436034/1587982139-sraflrcahb.jpg,Image,50.0546891,14.5264427,GPSPoint,,,,,MortgageData,,,
294,788169,788169-nabidka-pronajem-bytu-krasova-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 36 m², Krásova, Praha, Praha","Krásova, Praha - Žižkov",36,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Sklep 3 m²']",17000,2500,CZK,False,False,False,False,,17000,False,,False,[],[],Advert,16498500,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788169/1686914571-kdkdbyfccx-phpcktrza.jpg,Image,50.08311,14.44706,GPSPoint,,,,,MortgageData,,,
295,788155,788155-nabidka-pronajem-bytu-jasminova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², Jasmínová, Praha, Praha","Jasmínová, Praha - Záběhlice",25,,['MHD 3 minuty pěšky'],13000,2724,CZK,True,False,False,False,,12800,False,,False,[],[],Advert,16482859,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788155/1686822478-jbgwpynvml-phpc4bzyg.jpg,Image,50.05475,14.51199,GPSPoint,,,,,MortgageData,,,
296,741126,741126-nabidka-pronajem-bytu-prokopova,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 15 m², Prokopova, Praha, Praha","Prokopova, Praha - Žižkov",15,,"['MHD do minuty pěšky', 'Částečně vybaveno', 'Výtah']",13000,3000,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,13923992,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/741k/741126/1663574784-xyxycxhkwa-phphxnubi.jpg,Image,50.087,14.45162,GPSPoint,,,,,MortgageData,,,
297,206849,206849-nabidka-pronajem-bytu-hnezdenska-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 46 m², Hnězdenská, Praha, Praha","Hnězdenská, Praha - Troja",46,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování']",14000,4000,CZK,,False,False,False,,14000,False,,False,[],[],Advert,5424459,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/206k/206849/1557140698-feajaozecf.jpg,Image,50.1263955,14.4205193,GPSPoint,,,,,MortgageData,,,
298,788112,788112-nabidka-pronajem-bytu-raposovska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 70 m², Rápošovská, Praha, Praha","Rápošovská, Praha - Újezd nad Lesy",70,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Parkování', 'Sklep 7,1 m²', 'Terasa 8,1 m²']",17000,1999,CZK,False,False,False,False,,17000,False,,False,[],[],Advert,16480240,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788112/1686814273-sbgmtyipki-php7lqeuj.jpg,Image,50.07576,14.65364,GPSPoint,,,,,MortgageData,,,
299,539885,539885-nabidka-pronajem-bytu-legerova,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 39 m², Legerova, Praha, Praha","Legerova, Praha - Nové Město",39,0.0,"['MHD 2 minuty pěšky', 'Výtah']",13000,3000,CZK,,False,False,False,,13000,False,,False,[],[],Advert,4880221,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/539k/539885/1543336709-vwzkgecdgk.jpg,Image,50.0705328,14.4306153,GPSPoint,,,,,MortgageData,,,
300,630195,630195-nabidka-pronajem-bytu-svitakova-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 40 m², Svitákova, Praha, Praha","Svitákova, Praha - Stodůlky",40,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Lodžie 6 m²']",15000,4858,CZK,,False,True,False,,15000,False,,False,[],[],Advert,11630480,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/630k/630195/1604418917-blehyreqpd.jpg,Image,50.048016,14.301981,GPSPoint,,,,,MortgageData,,,
301,788044,788044-nabidka-pronajem-bytu-velvarska-horomerice,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 34 m², Velvarská, Horoměřice, Středočeský kraj","Velvarská, Horoměřice, Středočeský kraj",34,,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 6 m²', 'Sklep 2,1 m²']",11000,5000,CZK,False,False,False,False,,16000,True,,False,[],[],Advert,16472901,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788044/1686762513-slyfxaiaug-phpiv0qjp.jpg,Image,50.13821,14.33598,GPSPoint,,,,,MortgageData,,,
302,498710,498710-nabidka-pronajem-bytu-na-folimance-praha-2,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Na Folimance, Praha, Praha","Na Folimance, Praha - Vinohrady",33,0.0,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 3,1 m²']",12200,3800,CZK,,False,False,False,,12200,False,,False,[],[],Advert,3927696,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/498k/498710/1511207238-uigqn-pokoj-pohled-2.jpg,Image,50.066905652166,14.431690307952,GPSPoint,,,,,MortgageData,,,
303,485526,485526-nabidka-pronajem-bytu-formanska-praha-ujezd,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Formanská, Praha-Újezd","Formanská, Praha - Újezd u Průhonic",45,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Parkování', 'Sklep 5 m²']",11900,3500,CZK,,True,False,False,,12900,True,,False,[],[],Advert,16404802,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/485k/485526/1686293226-pjlxdswutf-phpoykcxy.jpg,Image,50.0210419,14.5198231,GPSPoint,,,,,MortgageData,,,
304,788019,788019-nabidka-pronajem-bytu-cernokostelecka-ricany,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 32 m², Černokostelecká, Říčany, Středočeský kraj","Černokostelecká, Říčany-Radošovice, Středočeský kraj",32,,"['MHD do minuty pěšky', 'Částečně vybaveno']",8500,1500,CZK,False,False,False,False,,8500,False,,False,[],[],Advert,,,,49.99977,14.66636,GPSPoint,,,,,MortgageData,,,
305,653986,653986-nabidka-pronajem-bytu-sazovicka,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 27 m², Sazovická, Praha, Praha","Sazovická, Praha - Zličín",27,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Terasa 20 m²']",15500,1800,CZK,,False,False,False,,15500,False,,False,[],[],Advert,12495232,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/653k/653986/1615381813-tmzvfhlwcu.jpg,Image,50.0568049,14.2839874,GPSPoint,,,,,MortgageData,,,
306,786756,786756-nabidka-pronajem-bytu-zvoncovita-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Zvoncovitá, Praha, Praha","Zvoncovitá, Praha - Stodůlky",45,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah']",10000,6010,CZK,False,False,False,False,,10000,False,,False,[],[],Advert,16406176,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786756/1686310565-kyaeosrgzw-phpqifnol.jpg,Image,50.04482,14.33588,GPSPoint,,,,,MortgageData,,,
307,629015,629015-nabidka-pronajem-bytu-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 27 m², Praha, Praha",Praha - Vokovice,27,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Terasa 20 m²']",10000,2700,CZK,,False,True,False,,10000,False,,False,[],[],Advert,10086871,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/629k/629015/1601669387-jcejtbexuy.jpg,Image,50.095677,14.340873,GPSPoint,,,,,MortgageData,,,
308,787008,787008-nabidka-pronajem-bytu-klapkova-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 31 m², Klapkova, Praha, Praha","Klapkova, Praha - Kobylisy",31,,"['MHD do minuty pěšky', 'Vybaveno', 'Sklep 6 m²']",16500,0,CZK,False,False,False,False,,16000,False,,False,[],[],Advert,16415274,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787008/1686565904-bewhtgcqol-phpjlxj5f.jpg,Image,50.1234,14.45619,GPSPoint,,,,,MortgageData,,,
309,317718,317718-nabidka-pronajem-bytu-pod-karlovarskou-silnici,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 60 m², Pod Karlovarskou silnicí, Praha, Praha","Pod Karlovarskou silnicí, Praha - Ruzyně",60,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Garáž', 'Sklep 5 m²', 'Terasa 44 m²']",17000,7000,CZK,,False,False,False,,17000,False,,False,[],[],Advert,16473305,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/317k/317718/1686767097-kmzcpnfrbp-phpk3llhs.jpg,Image,50.0781055,14.3023543,GPSPoint,,,,,MortgageData,,,
310,786594,786594-nabidka-pronajem-bytu-zandovska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Žandovská, Praha, Praha","Žandovská, Praha - Střížkov",45,,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Balkón 8 m²']",14000,5000,CZK,False,False,False,False,,14000,False,,False,[],[],Advert,16397519,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786594/1686215849-ppfiivkptk-php4ugl48.jpg,Image,50.12832,14.49467,GPSPoint,,,,,MortgageData,,,
311,781500,781500-nabidka-pronajem-bytu-smolikova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 54 m², Smolíkova, Praha, Praha","Smolíkova, Praha - Košíře",54,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Parkování', 'Balkón 4 m²', 'Sklep 2 m²', 'Terasa 6 m²']",15000,3900,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16258160,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/781k/781500/1684998885-txxbmorlhg-phprh3y6k.jpg,Image,50.0636732,14.3682728,GPSPoint,,,,,MortgageData,,,
312,710166,710166-nabidka-pronajem-bytu-revolucni,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 39 m², Revoluční, ","Revoluční, Hovorčovice, Středočeský kraj",39,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",14000,4000,CZK,,False,False,False,,14000,False,,False,[],[],Advert,13768750,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/710k/710166/1661430484-nzgefcgxvy-phpdghaum.jpg,Image,50.17993,14.5189,GPSPoint,,,,,MortgageData,,,
313,724886,724886-nabidka-pronajem-bytu-navigatoru-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 22 m², Navigátorů, Praha","Navigátorů, Praha - Liboc",22,,"['MHD 4 minuty pěšky', 'Vybaveno']",13000,2000,CZK,,False,False,False,,13000,False,,False,[],[],Advert,13661550,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/724k/724886/1657123907-duykzfnoaa-phpuutvgc.jpg,Image,50.09256,14.30867,GPSPoint,,,,,MortgageData,,,
314,782103,782103-nabidka-pronajem-bytu-u-vinne-revy-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 30 m², U Vinné révy, Praha, Praha","U Vinné révy, Praha - Záběhlice",30,,"['MHD 5 minut pěšky', 'Částečně vybaveno']",9000,1400,CZK,False,False,False,False,,9000,False,,False,[],[],Advert,16142370,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/782k/782103/1683901235-eauhskfdfx-phpjvcs8k.jpg,Image,50.0571,14.48411,GPSPoint,,,,,MortgageData,,,
315,682177,682177-nabidka-pronajem-bytu-nad-zameckem-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 26 m², Nad Zámečkem, Praha, Praha","Nad Zámečkem, Praha - Košíře",26,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Terasa 10,1 m²']",12000,1850,CZK,,False,False,False,,12000,False,,False,[],[],Advert,12942722,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/682k/682177/1630480372-wxwutgqunw.jpg,Image,50.06639,14.3637,GPSPoint,,,,,MortgageData,,,
316,771424,771424-nabidka-pronajem-bytu-u-uhrineveske-obory-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², U Uhříněveské obory, Praha, Praha","U Uhříněveské obory, Praha - Uhříněves",32,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 8 m²']",14000,3260,CZK,False,False,True,False,,14000,False,,False,[],[],Advert,15546080,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/771k/771424/1679092181-qfbmznjsrx-phpc8hxkx.jpg,Image,50.03816,14.59286,GPSPoint,,,,,MortgageData,,,
317,787051,787051-nabidka-pronajem-bytu-kakosova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Kakosova, Praha, Praha","Kakosova, Praha - Řeporyje",38,,"['MHD 3 minuty pěšky', 'Balkón 4,6 m²', 'Sklep 2,5 m²']",13500,4100,CZK,False,False,False,False,,15500,True,,False,[],[],Advert,16416268,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787051/1686582480-kdejbshinr-phplvlqb4.jpg,Image,50.03943,14.3221,GPSPoint,,,,,MortgageData,,,
318,786492,786492-nabidka-pronajem-bytu-seifertova-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 45 m², Seifertova, Praha, Praha","Seifertova, Praha - Žižkov",45,,"['MHD 2 minuty pěšky', 'Částečně vybaveno']",13500,3900,CZK,False,False,False,False,,13500,False,,False,[],[],Advert,16390844,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786492/1686138102-gymcqmocwq-phpqyobex.jpg,Image,50.08456,14.44802,GPSPoint,,,,,MortgageData,,,
319,212860,212860-nabidka-pronajem-bytu-zilovska,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 35 m², Žilovská, Praha, Praha","Žilovská, Praha - Řeporyje",35,,"['MHD 4 minuty pěšky', 'Vybaveno']",11000,4000,CZK,,False,False,False,,11000,False,,False,[],[],Advert,13914772,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/212k/212860/1663243570-hggildxxyd-phpspwu5t.jpg,Image,50.0349226,14.3210845,GPSPoint,,,,,MortgageData,,,
